sno,observationdate,provincestate,countryregion,lastupdate,confirmed,deaths,recovered
5314,13/03/2020,,Colombia,11/03/2020,13.0,0.0,0.0
5315,13/03/2020,Grand Princess,US,11/03/2020,21.0,0.0,0.0
5316,13/03/2020,,Brunei,11/03/2020,37.0,0.0,0.0
5317,13/03/2020,,Martinique,11/03/2020,3.0,0.0,0.0
5318,13/03/2020,,French Guiana,11/03/2020,5.0,0.0,0.0
5319,13/03/2020,,Malta,11/03/2020,12.0,0.0,1.0
5320,13/03/2020,,Paraguay,11/03/2020,6.0,0.0,0.0
5321,13/03/2020,,Moldova,11/03/2020,6.0,0.0,0.0
5322,13/03/2020,,Maldives,11/03/2020,9.0,0.0,0.0
5323,13/03/2020,,Bulgaria,11/03/2020,23.0,1.0,0.0
5324,13/03/2020,,Tunisia,11/03/2020,16.0,0.0,0.0
5325,13/03/2020,,Cyprus,11/03/2020,14.0,0.0,0.0
5326,13/03/2020,Alaska,US,11/03/2020,1.0,0.0,0.0
5327,13/03/2020,Arizona,US,11/03/2020,9.0,0.0,1.0
5328,13/03/2020,Arkansas,US,11/03/2020,6.0,0.0,0.0
5329,13/03/2020,California,US,11/03/2020,282.0,4.0,6.0
5330,13/03/2020,Colorado,US,11/03/2020,49.0,0.0,0.0
5331,13/03/2020,Connecticut,US,11/03/2020,11.0,0.0,0.0
5332,13/03/2020,Delaware,US,11/03/2020,4.0,0.0,0.0
5333,13/03/2020,District of Columbia,US,11/03/2020,10.0,0.0,0.0
5334,13/03/2020,Florida,US,11/03/2020,50.0,2.0,0.0
5335,13/03/2020,Georgia,US,11/03/2020,42.0,1.0,0.0
5336,13/03/2020,Hawaii,US,11/03/2020,2.0,0.0,0.0
5337,13/03/2020,Idaho,US,11/03/2020,1.0,0.0,0.0
5338,13/03/2020,Illinois,US,11/03/2020,46.0,0.0,2.0
5339,13/03/2020,Indiana,US,11/03/2020,13.0,0.0,0.0
5340,13/03/2020,Iowa,US,11/03/2020,17.0,0.0,0.0
5341,13/03/2020,Kansas,US,11/03/2020,5.0,1.0,0.0
5342,13/03/2020,Kentucky,US,11/03/2020,14.0,0.0,0.0
5343,13/03/2020,Louisiana,US,11/03/2020,36.0,0.0,0.0
5344,13/03/2020,Maine,US,11/03/2020,1.0,0.0,0.0
5345,13/03/2020,Maryland,US,11/03/2020,18.0,0.0,0.0
5346,13/03/2020,Massachusetts,US,11/03/2020,123.0,0.0,1.0
5347,13/03/2020,Michigan,US,11/03/2020,16.0,0.0,0.0
5348,13/03/2020,Minnesota,US,11/03/2020,14.0,0.0,0.0
5349,13/03/2020,Mississippi,US,11/03/2020,1.0,0.0,0.0
5350,13/03/2020,Missouri,US,11/03/2020,2.0,0.0,0.0
5351,13/03/2020,Montana,US,11/03/2020,1.0,0.0,0.0
5352,13/03/2020,Nebraska,US,11/03/2020,13.0,0.0,0.0
5353,13/03/2020,Nevada,US,11/03/2020,17.0,0.0,0.0
5354,13/03/2020,New Hampshire,US,11/03/2020,6.0,0.0,0.0
5355,13/03/2020,New Jersey,US,11/03/2020,29.0,1.0,0.0
5356,13/03/2020,New Mexico,US,11/03/2020,10.0,0.0,0.0
5357,13/03/2020,New York,US,11/03/2020,421.0,0.0,0.0
5358,13/03/2020,North Carolina,US,11/03/2020,17.0,0.0,0.0
5359,13/03/2020,North Dakota,US,11/03/2020,1.0,0.0,0.0
5360,13/03/2020,Ohio,US,11/03/2020,13.0,0.0,0.0
5361,13/03/2020,Oklahoma,US,11/03/2020,2.0,0.0,0.0
5362,13/03/2020,Oregon,US,11/03/2020,30.0,0.0,0.0
5363,13/03/2020,Pennsylvania,US,11/03/2020,41.0,0.0,0.0
5364,13/03/2020,Rhode Island,US,11/03/2020,14.0,0.0,0.0
5365,13/03/2020,South Carolina,US,11/03/2020,13.0,0.0,0.0
5366,13/03/2020,South Dakota,US,11/03/2020,8.0,1.0,0.0
5367,13/03/2020,Tennessee,US,11/03/2020,26.0,0.0,0.0
5368,13/03/2020,Texas,US,11/03/2020,43.0,0.0,0.0
5369,13/03/2020,Utah,US,11/03/2020,9.0,0.0,0.0
5370,13/03/2020,Vermont,US,11/03/2020,2.0,0.0,0.0
5371,13/03/2020,Virginia,US,11/03/2020,30.0,0.0,0.0
5372,13/03/2020,Washington,US,11/03/2020,568.0,37.0,1.0
5373,13/03/2020,West Virginia,US,11/03/2020,0.0,0.0,0.0
5374,13/03/2020,Wisconsin,US,11/03/2020,19.0,0.0,1.0
5375,13/03/2020,Wyoming,US,11/03/2020,1.0,0.0,0.0
5376,13/03/2020,,Vietnam,11/03/2020,47.0,0.0,16.0
5377,13/03/2020,,Mongolia,11/03/2020,1.0,0.0,0.0
5378,13/03/2020,,Jamaica,11/03/2020,8.0,0.0,0.0
5379,13/03/2020,,Afghanistan,11/03/2020,7.0,0.0,0.0
5380,13/03/2020,,Monaco,11/03/2020,2.0,0.0,0.0
5381,13/03/2020,,Liechtenstein,11/03/2020,1.0,0.0,0.0
5382,13/03/2020,,Guyana,11/03/2020,1.0,1.0,0.0
5383,13/03/2020,,Taiwan,11/03/2020,50.0,1.0,20.0
5384,14/03/2020,Hubei,Mainland China,14/03/2020,67790.0,3075.0,52960.0
5385,14/03/2020,,Italy,14/03/2020,21157.0,1441.0,1966.0
5386,14/03/2020,,Iran,14/03/2020,12729.0,611.0,2959.0
5387,14/03/2020,,South Korea,14/03/2020,8086.0,72.0,510.0
5388,14/03/2020,,Spain,14/03/2020,6391.0,195.0,517.0
5389,14/03/2020,,Germany,14/03/2020,4585.0,9.0,46.0
5390,14/03/2020,France,France,14/03/2020,4469.0,91.0,12.0
5391,14/03/2020,,Switzerland,14/03/2020,1359.0,13.0,4.0
5392,14/03/2020,Guangdong,Mainland China,14/03/2020,1356.0,8.0,1299.0
5393,14/03/2020,Henan,Mainland China,14/03/2020,1273.0,22.0,1250.0
5394,14/03/2020,Zhejiang,Mainland China,14/03/2020,1227.0,1.0,1211.0
5395,14/03/2020,United Kingdom,UK,14/03/2020,1140.0,21.0,18.0
5396,14/03/2020,,Norway,14/03/2020,1090.0,3.0,1.0
5397,14/03/2020,Hunan,Mainland China,14/03/2020,1018.0,4.0,1014.0
5398,14/03/2020,Anhui,Mainland China,11/03/2020,990.0,6.0,984.0
5399,14/03/2020,,Sweden,14/03/2020,961.0,2.0,1.0
5400,14/03/2020,,Netherlands,14/03/2020,959.0,12.0,2.0
5401,14/03/2020,Jiangxi,Mainland China,12/03/2020,935.0,1.0,934.0
5402,14/03/2020,Denmark,Denmark,14/03/2020,827.0,1.0,1.0
5403,14/03/2020,,Japan,14/03/2020,773.0,22.0,118.0
5404,14/03/2020,Shandong,Mainland China,14/03/2020,760.0,7.0,741.0
5405,14/03/2020,Diamond Princess cruise ship,Others,13/03/2020,696.0,7.0,325.0
5406,14/03/2020,,Belgium,14/03/2020,689.0,4.0,1.0
5407,14/03/2020,,Austria,14/03/2020,655.0,1.0,6.0
5408,14/03/2020,Jiangsu,Mainland China,13/03/2020,631.0,0.0,630.0
5409,14/03/2020,Chongqing,Mainland China,14/03/2020,576.0,6.0,569.0
5410,14/03/2020,Washington,US,14/03/2020,572.0,37.0,1.0
5411,14/03/2020,Sichuan,Mainland China,14/03/2020,539.0,3.0,511.0
5412,14/03/2020,New York,US,14/03/2020,525.0,2.0,0.0
5413,14/03/2020,Heilongjiang,Mainland China,14/03/2020,482.0,13.0,447.0
5414,14/03/2020,Beijing,Mainland China,14/03/2020,437.0,8.0,349.0
5415,14/03/2020,Shanghai,Mainland China,14/03/2020,353.0,3.0,324.0
5416,14/03/2020,California,US,14/03/2020,340.0,5.0,6.0
5417,14/03/2020,,Qatar,14/03/2020,337.0,0.0,4.0
5418,14/03/2020,Hebei,Mainland China,13/03/2020,318.0,6.0,310.0
5419,14/03/2020,Fujian,Mainland China,11/03/2020,296.0,1.0,295.0
5420,14/03/2020,Guangxi,Mainland China,13/03/2020,252.0,2.0,243.0
5421,14/03/2020,Shaanxi,Mainland China,12/03/2020,245.0,2.0,232.0
5422,14/03/2020,,Malaysia,14/03/2020,238.0,0.0,35.0
5423,14/03/2020,,Greece,14/03/2020,228.0,3.0,8.0
5424,14/03/2020,,Finland,14/03/2020,225.0,0.0,1.0
5425,14/03/2020,,Singapore,14/03/2020,212.0,0.0,105.0
5426,14/03/2020,,Bahrain,14/03/2020,210.0,0.0,44.0
5427,14/03/2020,,Israel,14/03/2020,193.0,0.0,4.0
5428,14/03/2020,,Czech Republic,14/03/2020,189.0,0.0,0.0
5429,14/03/2020,,Slovenia,14/03/2020,181.0,1.0,0.0
5430,14/03/2020,Yunnan,Mainland China,14/03/2020,174.0,2.0,172.0
5431,14/03/2020,,Portugal,14/03/2020,169.0,0.0,2.0
5432,14/03/2020,Hainan,Mainland China,12/03/2020,168.0,6.0,160.0
5433,14/03/2020,,Iceland,14/03/2020,156.0,0.0,1.0
5434,14/03/2020,,Brazil,13/03/2020,151.0,0.0,0.0
5435,14/03/2020,Guizhou,Mainland China,14/03/2020,146.0,2.0,143.0
5436,14/03/2020,Hong Kong,Hong Kong,14/03/2020,140.0,4.0,78.0
5437,14/03/2020,Massachusetts,US,14/03/2020,138.0,0.0,1.0
5438,14/03/2020,Tianjin,Mainland China,12/03/2020,136.0,3.0,132.0
5439,14/03/2020,Shanxi,Mainland China,13/03/2020,133.0,0.0,133.0
5440,14/03/2020,Gansu,Mainland China,14/03/2020,129.0,2.0,89.0
5441,14/03/2020,,Ireland,14/03/2020,129.0,2.0,0.0
5442,14/03/2020,Liaoning,Mainland China,14/03/2020,125.0,1.0,113.0
5443,14/03/2020,,Romania,14/03/2020,123.0,0.0,9.0
5444,14/03/2020,,Estonia,14/03/2020,115.0,0.0,0.0
5445,14/03/2020,New South Wales,Australia,14/03/2020,112.0,2.0,4.0
5446,14/03/2020,,Philippines,14/03/2020,111.0,8.0,2.0
5447,14/03/2020,,Iraq,14/03/2020,110.0,10.0,26.0
5448,14/03/2020,,Egypt,14/03/2020,109.0,2.0,27.0
5449,14/03/2020,,Kuwait,14/03/2020,104.0,0.0,5.0
5450,14/03/2020,,Poland,14/03/2020,103.0,3.0,0.0
5451,14/03/2020,,Saudi Arabia,14/03/2020,103.0,0.0,1.0
5452,14/03/2020,,India,14/03/2020,102.0,2.0,4.0
5453,14/03/2020,Colorado,US,14/03/2020,101.0,1.0,0.0
5454,14/03/2020,,Indonesia,14/03/2020,96.0,5.0,8.0
5455,14/03/2020,Jilin,Mainland China,13/03/2020,93.0,1.0,91.0
5456,14/03/2020,,Lebanon,14/03/2020,93.0,3.0,1.0
5457,14/03/2020,,United Arab Emirates,13/03/2020,85.0,0.0,17.0
5458,14/03/2020,,Thailand,14/03/2020,82.0,1.0,35.0
5459,14/03/2020,,San Marino,14/03/2020,80.0,5.0,4.0
5460,14/03/2020,Ontario,Canada,14/03/2020,79.0,0.0,4.0
5461,14/03/2020,Louisiana,US,14/03/2020,77.0,1.0,0.0
5462,14/03/2020,Xinjiang,Mainland China,11/03/2020,76.0,3.0,73.0
5463,14/03/2020,Florida,US,14/03/2020,76.0,3.0,0.0
5464,14/03/2020,Inner Mongolia,Mainland China,11/03/2020,75.0,1.0,71.0
5465,14/03/2020,Ningxia,Mainland China,14/03/2020,75.0,0.0,73.0
5466,14/03/2020,New Jersey,US,14/03/2020,69.0,1.0,0.0
5467,14/03/2020,Georgia,US,14/03/2020,66.0,1.0,0.0
5468,14/03/2020,British Columbia,Canada,14/03/2020,64.0,1.0,4.0
5469,14/03/2020,Illinois,US,14/03/2020,64.0,0.0,2.0
5470,14/03/2020,,Chile,14/03/2020,61.0,0.0,0.0
5471,14/03/2020,,Russia,14/03/2020,59.0,0.0,8.0
5472,14/03/2020,Texas,US,14/03/2020,57.0,0.0,0.0
5473,14/03/2020,,Taiwan,14/03/2020,53.0,1.0,20.0
5474,14/03/2020,,Vietnam,14/03/2020,53.0,0.0,16.0
5475,14/03/2020,,Luxembourg,14/03/2020,51.0,1.0,0.0
5476,14/03/2020,Victoria,Australia,14/03/2020,49.0,0.0,8.0
5477,14/03/2020,Pennsylvania,US,14/03/2020,47.0,0.0,0.0
5478,14/03/2020,Queensland,Australia,14/03/2020,46.0,0.0,8.0
5479,14/03/2020,,Serbia,14/03/2020,46.0,0.0,0.0
5480,14/03/2020,Diamond Princess cruise ship,US,10/03/2020,46.0,0.0,0.0
5481,14/03/2020,,Slovakia,14/03/2020,44.0,0.0,0.0
5482,14/03/2020,,Bulgaria,14/03/2020,41.0,2.0,0.0
5483,14/03/2020,Virginia,US,14/03/2020,41.0,1.0,0.0
5484,14/03/2020,,Brunei,14/03/2020,40.0,0.0,0.0
5485,14/03/2020,,Albania,14/03/2020,38.0,1.0,0.0
5486,14/03/2020,,Croatia,14/03/2020,38.0,0.0,1.0
5487,14/03/2020,,Peru,14/03/2020,38.0,0.0,0.0
5488,14/03/2020,,South Africa,14/03/2020,38.0,0.0,0.0
5489,14/03/2020,,Algeria,14/03/2020,37.0,3.0,12.0
5490,14/03/2020,,Panama,14/03/2020,36.0,1.0,0.0
5491,14/03/2020,,Argentina,14/03/2020,34.0,2.0,1.0
5492,14/03/2020,Oregon,US,14/03/2020,32.0,0.0,0.0
5493,14/03/2020,Tennessee,US,14/03/2020,32.0,0.0,0.0
5494,14/03/2020,,Pakistan,14/03/2020,31.0,0.0,2.0
5495,14/03/2020,,Georgia,14/03/2020,30.0,0.0,0.0
5496,14/03/2020,,Hungary,14/03/2020,30.0,0.0,1.0
5497,14/03/2020,Alberta,Canada,14/03/2020,29.0,0.0,0.0
5498,14/03/2020,,Ecuador,14/03/2020,28.0,2.0,0.0
5499,14/03/2020,,Belarus,13/03/2020,27.0,0.0,3.0
5500,14/03/2020,Wisconsin,US,14/03/2020,27.0,0.0,1.0
5501,14/03/2020,,Costa Rica,14/03/2020,26.0,0.0,0.0
5502,14/03/2020,,Cyprus,14/03/2020,26.0,0.0,0.0
5503,14/03/2020,,Latvia,14/03/2020,26.0,0.0,1.0
5504,14/03/2020,,Mexico,14/03/2020,26.0,0.0,4.0
5505,14/03/2020,Maryland,US,14/03/2020,26.0,0.0,0.0
5506,14/03/2020,Ohio,US,14/03/2020,26.0,0.0,0.0
5507,14/03/2020,Michigan,US,14/03/2020,25.0,0.0,0.0
5508,14/03/2020,North Carolina,US,14/03/2020,24.0,0.0,0.0
5509,14/03/2020,,Colombia,14/03/2020,22.0,0.0,0.0
5510,14/03/2020,Connecticut,US,14/03/2020,22.0,0.0,0.0
5511,14/03/2020,Grand Princess,US,10/03/2020,21.0,0.0,0.0
5512,14/03/2020,Minnesota,US,14/03/2020,21.0,0.0,0.0
5513,14/03/2020,Nevada,US,14/03/2020,21.0,0.0,0.0
5514,14/03/2020,Rhode Island,US,14/03/2020,20.0,0.0,0.0
5515,14/03/2020,South Australia,Australia,14/03/2020,19.0,0.0,3.0
5516,14/03/2020,,Oman,13/03/2020,19.0,0.0,9.0
5517,14/03/2020,South Carolina,US,14/03/2020,19.0,0.0,0.0
5518,14/03/2020,,Armenia,14/03/2020,18.0,0.0,0.0
5519,14/03/2020,,Bosnia and Herzegovina,14/03/2020,18.0,0.0,0.0
5520,14/03/2020,Qinghai,Mainland China,11/03/2020,18.0,0.0,18.0
5521,14/03/2020,,Malta,14/03/2020,18.0,0.0,1.0
5522,14/03/2020,,Tunisia,14/03/2020,18.0,0.0,0.0
5523,14/03/2020,Western Australia,Australia,14/03/2020,17.0,1.0,0.0
5524,14/03/2020,Quebec,Canada,13/03/2020,17.0,0.0,0.0
5525,14/03/2020,,Morocco,14/03/2020,17.0,1.0,1.0
5526,14/03/2020,Iowa,US,13/03/2020,17.0,0.0,0.0
5527,14/03/2020,Indiana,US,14/03/2020,16.0,0.0,0.0
5528,14/03/2020,,Azerbaijan,13/03/2020,15.0,1.0,3.0
5529,14/03/2020,,North Macedonia,13/03/2020,14.0,0.0,1.0
5530,14/03/2020,Kentucky,US,13/03/2020,14.0,0.0,0.0
5531,14/03/2020,Nebraska,US,14/03/2020,14.0,0.0,0.0
5532,14/03/2020,,Moldova,14/03/2020,12.0,0.0,0.0
5533,14/03/2020,Arizona,US,14/03/2020,12.0,0.0,1.0
5534,14/03/2020,Arkansas,US,14/03/2020,12.0,0.0,0.0
5535,14/03/2020,,Afghanistan,14/03/2020,11.0,0.0,0.0
5536,14/03/2020,,Dominican Republic,14/03/2020,11.0,0.0,0.0
5537,14/03/2020,,Bolivia,14/03/2020,10.0,0.0,0.0
5538,14/03/2020,Macau,Macau,11/03/2020,10.0,0.0,10.0
5539,14/03/2020,,Maldives,14/03/2020,10.0,0.0,0.0
5540,14/03/2020,,Senegal,13/03/2020,10.0,0.0,1.0
5541,14/03/2020,,Sri Lanka,14/03/2020,10.0,0.0,1.0
5542,14/03/2020,District of Columbia,US,11/03/2020,10.0,0.0,0.0
5543,14/03/2020,New Mexico,US,14/03/2020,10.0,0.0,0.0
5544,14/03/2020,Utah,US,14/03/2020,10.0,0.0,0.0
5545,14/03/2020,Faroe Islands,Denmark,14/03/2020,9.0,0.0,0.0
5546,14/03/2020,,Martinique,14/03/2020,9.0,0.0,0.0
5547,14/03/2020,South Dakota,US,14/03/2020,9.0,1.0,0.0
5548,14/03/2020,,Jamaica,13/03/2020,8.0,0.0,0.0
5549,14/03/2020,,Lithuania,14/03/2020,8.0,0.0,0.0
5550,14/03/2020,Kansas,US,14/03/2020,8.0,1.0,0.0
5551,14/03/2020,,Cambodia,14/03/2020,7.0,0.0,1.0
5552,14/03/2020,New Hampshire,US,14/03/2020,7.0,0.0,0.0
5553,14/03/2020,,Kazakhstan,14/03/2020,6.0,0.0,0.0
5554,14/03/2020,,New Zealand,14/03/2020,6.0,0.0,0.0
5555,14/03/2020,,Paraguay,13/03/2020,6.0,0.0,0.0
5556,14/03/2020,,Reunion,14/03/2020,6.0,0.0,0.0
5557,14/03/2020,Alabama,US,14/03/2020,6.0,0.0,0.0
5558,14/03/2020,Delaware,US,14/03/2020,6.0,0.0,0.0
5559,14/03/2020,Mississippi,US,14/03/2020,6.0,0.0,0.0
5560,14/03/2020,Tasmania,Australia,14/03/2020,5.0,0.0,0.0
5561,14/03/2020,Fench Guiana,France,14/03/2020,5.0,0.0,0.0
5562,14/03/2020,,French Guiana,07/03/2020,5.0,0.0,0.0
5563,14/03/2020,,Turkey,13/03/2020,5.0,0.0,0.0
5564,14/03/2020,Montana,US,14/03/2020,5.0,0.0,0.0
5565,14/03/2020,Vermont,US,14/03/2020,5.0,0.0,0.0
5566,14/03/2020,Manitoba,Canada,14/03/2020,4.0,0.0,0.0
5567,14/03/2020,,Cuba,13/03/2020,4.0,0.0,0.0
5568,14/03/2020,,Liechtenstein,14/03/2020,4.0,0.0,0.0
5569,14/03/2020,Hawaii,US,14/03/2020,4.0,0.0,0.0
5570,14/03/2020,Missouri,US,14/03/2020,4.0,0.0,0.0
5571,14/03/2020,Oklahoma,US,14/03/2020,4.0,0.0,0.0
5572,14/03/2020,,Uruguay,14/03/2020,4.0,0.0,0.0
5573,14/03/2020,,Bangladesh,13/03/2020,3.0,0.0,0.0
5574,14/03/2020,French Polynesia,France,14/03/2020,3.0,0.0,0.0
5575,14/03/2020,,Ghana,14/03/2020,3.0,0.0,0.0
5576,14/03/2020,Maine,US,14/03/2020,3.0,0.0,0.0
5577,14/03/2020,Puerto Rico,US,14/03/2020,3.0,0.0,0.0
5578,14/03/2020,,Ukraine,13/03/2020,3.0,1.0,0.0
5579,14/03/2020,,Aruba,13/03/2020,2.0,0.0,0.0
5580,14/03/2020,,Burkina Faso,13/03/2020,2.0,0.0,0.0
5581,14/03/2020,,Cameroon,13/03/2020,2.0,0.0,0.0
5582,14/03/2020,Saskatchewan,Canada,14/03/2020,2.0,0.0,0.0
5583,14/03/2020,,Congo (Kinshasa),13/03/2020,2.0,0.0,0.0
5584,14/03/2020,St Martin,France,14/03/2020,2.0,0.0,0.0
5585,14/03/2020,,Honduras,13/03/2020,2.0,0.0,0.0
5586,14/03/2020,,Jersey,14/03/2020,2.0,0.0,0.0
5587,14/03/2020,,Monaco,14/03/2020,2.0,0.0,0.0
5588,14/03/2020,,Namibia,14/03/2020,2.0,0.0,0.0
5589,14/03/2020,,Nigeria,13/03/2020,2.0,0.0,0.0
5590,14/03/2020,,Seychelles,14/03/2020,2.0,0.0,0.0
5591,14/03/2020,,Trinidad and Tobago,14/03/2020,2.0,0.0,0.0
5592,14/03/2020,Idaho,US,14/03/2020,2.0,0.0,0.0
5593,14/03/2020,Wyoming,US,14/03/2020,2.0,0.0,0.0
5594,14/03/2020,Channel Islands,UK,11/03/2020,2.0,0.0,0.0
5595,14/03/2020,,Venezuela,14/03/2020,2.0,0.0,0.0
5596,14/03/2020,,Andorra,13/03/2020,1.0,0.0,1.0
5597,14/03/2020,,Antigua and Barbuda,13/03/2020,1.0,0.0,0.0
5598,14/03/2020,Australian Capital Territory,Australia,14/03/2020,1.0,0.0,0.0
5599,14/03/2020,Northern Territory,Australia,14/03/2020,1.0,0.0,0.0
5600,14/03/2020,,Bhutan,13/03/2020,1.0,0.0,0.0
5601,14/03/2020,New Brunswick,Canada,11/03/2020,1.0,0.0,0.0
5602,14/03/2020,,Cayman Islands,13/03/2020,1.0,0.0,0.0
5603,14/03/2020,Tibet,Mainland China,11/03/2020,1.0,0.0,1.0
5604,14/03/2020,,Ivory Coast,13/03/2020,1.0,0.0,0.0
5605,14/03/2020,,Curacao,14/03/2020,1.0,0.0,0.0
5606,14/03/2020,,Eswatini,14/03/2020,1.0,0.0,0.0
5607,14/03/2020,,Ethiopia,13/03/2020,1.0,0.0,0.0
5608,14/03/2020,Saint Barthelemy,France,14/03/2020,1.0,0.0,0.0
5609,14/03/2020,,Gabon,14/03/2020,1.0,0.0,0.0
5610,14/03/2020,,Guadeloupe,13/03/2020,1.0,0.0,0.0
5611,14/03/2020,,Guatemala,14/03/2020,1.0,0.0,0.0
5612,14/03/2020,,Guernsey,13/03/2020,1.0,0.0,0.0
5613,14/03/2020,,Guinea,13/03/2020,1.0,0.0,0.0
5614,14/03/2020,,Guyana,14/03/2020,1.0,1.0,0.0
5615,14/03/2020,,Holy See,13/03/2020,1.0,0.0,0.0
5616,14/03/2020,,Jordan,14/03/2020,1.0,0.0,1.0
5617,14/03/2020,,Kenya,13/03/2020,1.0,0.0,0.0
5618,14/03/2020,,Mauritania,14/03/2020,1.0,0.0,0.0
5619,14/03/2020,,Mongolia,13/03/2020,1.0,0.0,0.0
5620,14/03/2020,,Nepal,13/03/2020,1.0,0.0,1.0
5621,14/03/2020,,Rwanda,14/03/2020,1.0,0.0,0.0
5622,14/03/2020,,Saint Lucia,14/03/2020,1.0,0.0,0.0
5623,14/03/2020,,Saint Vincent and the Grenadines,14/03/2020,1.0,0.0,0.0
5624,14/03/2020,,Sudan,14/03/2020,1.0,1.0,0.0
5625,14/03/2020,,Suriname,14/03/2020,1.0,0.0,0.0
5626,14/03/2020,,Togo,13/03/2020,1.0,0.0,0.0
5627,14/03/2020,North Dakota,US,12/03/2020,1.0,0.0,0.0
5628,14/03/2020,"Virgin Islands, U.S.",US,14/03/2020,1.0,0.0,0.0
5629,14/03/2020,Gibraltar,UK,14/03/2020,1.0,0.0,1.0
5630,14/03/2020,Diamond Princess cruise ship,Australia,14/03/2020,0.0,0.0,0.0
5631,14/03/2020,West Virginia,US,10/03/2020,0.0,0.0,0.0
5632,14/03/2020,,occupied Palestinian territory,11/03/2020,0.0,0.0,0.0
5633,15/03/2020,Hubei,Mainland China,15/03/2020,67794.0,3085.0,54288.0
5634,15/03/2020,,Italy,14/03/2020,24747.0,1809.0,2335.0
5635,15/03/2020,,Iran,15/03/2020,13938.0,724.0,4590.0
5636,15/03/2020,,South Korea,15/03/2020,8162.0,75.0,510.0
5637,15/03/2020,,Spain,15/03/2020,7798.0,289.0,517.0
5638,15/03/2020,,Germany,15/03/2020,5795.0,11.0,46.0
5639,15/03/2020,France,France,15/03/2020,4499.0,91.0,12.0
5640,15/03/2020,,Switzerland,15/03/2020,2200.0,14.0,4.0
5641,15/03/2020,Guangdong,Mainland China,15/03/2020,1360.0,8.0,1304.0
5642,15/03/2020,Henan,Mainland China,14/03/2020,1273.0,22.0,1250.0
5643,15/03/2020,Zhejiang,Mainland China,15/03/2020,1231.0,1.0,1211.0
5644,15/03/2020,,Norway,15/03/2020,1221.0,3.0,1.0
5645,15/03/2020,United Kingdom,UK,14/03/2020,1140.0,21.0,18.0
5646,15/03/2020,,Netherlands,15/03/2020,1135.0,20.0,2.0
5647,15/03/2020,,Sweden,15/03/2020,1022.0,3.0,1.0
5648,15/03/2020,Hunan,Mainland China,14/03/2020,1018.0,4.0,1014.0
5649,15/03/2020,Anhui,Mainland China,11/03/2020,990.0,6.0,984.0
5650,15/03/2020,Jiangxi,Mainland China,12/03/2020,935.0,1.0,934.0
5651,15/03/2020,,Belgium,15/03/2020,886.0,4.0,1.0
5652,15/03/2020,Denmark,Denmark,15/03/2020,864.0,2.0,1.0
5653,15/03/2020,,Austria,15/03/2020,860.0,1.0,6.0
5654,15/03/2020,,Japan,14/03/2020,839.0,22.0,118.0
5655,15/03/2020,Shandong,Mainland China,14/03/2020,760.0,7.0,741.0
5656,15/03/2020,New York,US,15/03/2020,732.0,3.0,0.0
5657,15/03/2020,Diamond Princess cruise ship,Others,13/03/2020,696.0,7.0,325.0
5658,15/03/2020,Washington,US,15/03/2020,643.0,40.0,1.0
5659,15/03/2020,Jiangsu,Mainland China,15/03/2020,631.0,0.0,631.0
5660,15/03/2020,Chongqing,Mainland China,15/03/2020,576.0,6.0,570.0
5661,15/03/2020,Sichuan,Mainland China,15/03/2020,539.0,3.0,516.0
5662,15/03/2020,Heilongjiang,Mainland China,15/03/2020,482.0,13.0,453.0
5663,15/03/2020,Beijing,Mainland China,15/03/2020,442.0,8.0,353.0
5664,15/03/2020,,Malaysia,15/03/2020,428.0,0.0,42.0
5665,15/03/2020,California,US,15/03/2020,426.0,6.0,6.0
5666,15/03/2020,Shanghai,Mainland China,14/03/2020,353.0,3.0,324.0
5667,15/03/2020,,Qatar,14/03/2020,401.0,0.0,4.0
5668,15/03/2020,Hebei,Mainland China,13/03/2020,318.0,6.0,310.0
5669,15/03/2020,Fujian,Mainland China,11/03/2020,296.0,1.0,295.0
5670,15/03/2020,Guangxi,Mainland China,13/03/2020,252.0,2.0,243.0
5671,15/03/2020,Shaanxi,Mainland China,12/03/2020,245.0,2.0,232.0
5672,15/03/2020,,Portugal,15/03/2020,245.0,0.0,2.0
5673,15/03/2020,,Finland,15/03/2020,244.0,0.0,10.0
5674,15/03/2020,,Czech Republic,15/03/2020,253.0,0.0,0.0
5675,15/03/2020,,Greece,15/03/2020,331.0,4.0,8.0
5676,15/03/2020,,Singapore,15/03/2020,226.0,0.0,105.0
5677,15/03/2020,,Slovenia,15/03/2020,219.0,1.0,0.0
5678,15/03/2020,,Bahrain,14/03/2020,214.0,0.0,60.0
5679,15/03/2020,,Israel,15/03/2020,251.0,0.0,4.0
5680,15/03/2020,Yunnan,Mainland China,14/03/2020,174.0,2.0,172.0
5681,15/03/2020,Hainan,Mainland China,12/03/2020,168.0,6.0,160.0
5682,15/03/2020,,Brazil,15/03/2020,162.0,0.0,0.0
5683,15/03/2020,,Iceland,15/03/2020,171.0,5.0,8.0
5684,15/03/2020,Guizhou,Mainland China,14/03/2020,146.0,2.0,143.0
5685,15/03/2020,Hong Kong,Hong Kong,15/03/2020,145.0,4.0,81.0
5686,15/03/2020,,Philippines,15/03/2020,140.0,11.0,2.0
5687,15/03/2020,Massachusetts,US,14/03/2020,164.0,0.0,1.0
5688,15/03/2020,Tianjin,Mainland China,15/03/2020,136.0,3.0,133.0
5689,15/03/2020,,Estonia,15/03/2020,171.0,0.0,1.0
